material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
1514,VRF-DuctMount,concealed duct cassette: 353/406/442 cfm fan S-18MM2U6 MM2 460V HTG 21 KBTU CLG 18 KBTU,6.153,,custom,,171840,unit,ONTARIO,TORONTO,2020,1850,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1515,VRF-FloorMount,floor mount unit:  fan S-07MP1U6 460V HTG 9 KBTU CLG 7.5 KBTU,2.637,,custom,,171841,unit,ONTARIO,TORONTO,2020,2197.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1516,VRF-FloorMount,floor mount unit:  fan S-09MP1U6 460V HTG 9.6 KBTU CLG 9 KBTU,2.8127999999999997,,custom,,171842,unit,ONTARIO,TORONTO,2020,2252.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1517,VRF-FloorMount,floor mount unit:  fan S-12MP1U6 460V HTG 12 KBTU CLG 12 KBTU,3.516,,custom,,171843,unit,ONTARIO,TORONTO,2020,2307.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1518,VRF-FloorMount,floor mount unit:  fan S-15MP1U6 460V HTG 15 KBTU CLG 15 KBTU,4.395,,custom,,171844,unit,ONTARIO,TORONTO,2020,2565,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1519,VRF-FloorMount,floor mount unit:  fan S-18MP1U6 460V HTG 18 KBTU CLG 18 KBTU,5.274,,custom,,171845,unit,ONTARIO,TORONTO,2020,2620,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1520,VRF-FloorMount,floor mount unit:  fan S-24MP1U6 460V HTG 24 KBTU CLG 24 KBTU,7.032,,custom,,171846,unit,ONTARIO,TORONTO,2020,2772.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1521,VRF-Sys-Controller,System basic controller CZ-64ESMC2Y,,,custom,,171847,unit,ONTARIO,TORONTO,2020,910,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1522,VRF-Bacnet-IP,Bacnet IP Controller USPA-AC-BAC-128,,,custom,,171848,unit,ONTARIO,TORONTO,2020,4812.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1523,VRF-Comm,Communication adapter CZ-CFUNC1U,,,custom,,171849,unit,ONTARIO,TORONTO,2020,2660,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1524,VRF-Solenoid-1a,"Soleniod valve kit for 3-way (with heat recovery) CZ-P160HR2U (max 1 vrf units, size in kW)",5.566999999999999,,custom,,171850,unit,ONTARIO,TORONTO,2020,1492.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1525,VRF-DuctFlange,Duct flange for 4 way duct connection to indoor ceiling unit CZ-160DAF2,,,custom,,171851,unit,ONTARIO,TORONTO,2020,315,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1526,Refrig-tubing,refrigerant interior piping set 0.5 in supply 0.75 in return 10 ft length,10,,rs-means,Unit,171852,,,,,,,,,,,,1,1
1527,Refrig-tubing,refrigerant interior piping set 0.5 in supply 0.75 in return 50 ft length,50,,rs-means,Unit,171853,,,,,,,,,,,,,
1528,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P4160HR2U (max 4 vrf units, size in kW)",69.9684,4,custom,,171854,unit,ONTARIO,TORONTO,2020,6550,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1529,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P560HR2U (max 1 vrf units, size in kW)",5.566999999999999,1,custom,,171855,unit,ONTARIO,TORONTO,2020,1347.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1530,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P4560HR2U (max 4 vrf units, size in kW)",24.4655,4,custom,,171856,unit,ONTARIO,TORONTO,2020,5985,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1531,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P6560HR2U (max 6 vrf units, size in kW)",36.3906,6,custom,,171857,unit,ONTARIO,TORONTO,2020,8852.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1532,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P8560HR2U (max 8 vrf units, size in kW)",47.5832,8,custom,,171858,unit,ONTARIO,TORONTO,2020,11682.5,664,0,1.25,1.25,1,"panasonic, labour rsmeans toronto 2020",1,1
1533,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 2 wire",2,,rs-means,Unit,181859,CLF,,,,,,,,,,,1,1
1534,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 3 wire",3,,rs-means,Unit,181860,CLF,,,,,,,,,,,1,1
1535,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 4 wire",4,,rs-means,Unit,181861,CLF,,,,,,,,,,,1,1
1536,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 5 wire",5,,rs-means,Unit,181862,CLF,,,,,,,,,,,1,1
1537,nat_vent_control,SyxthSense natural ventilation AHU controller,,,custom,Unit,171863,unit,ONTARIO,TORONTO,2020,376.464,200,0,1.25,1.25,1,pricing in pd sterling converted,1,1
1538,nat_vent_sensor,SyxthSense natural ventilation CO2 sensor and lead ,,,custom,Unit,171864,unit,ONTARIO,TORONTO,2020,30.187499999999996,200,0,1.25,1.25,1,pricing in pd sterling converted,1,1
1539,nat_vent_usb,SyxthSense natural ventilation USB connection and configuration kit,,,custom,Unit,171865,unit,ONTARIO,TORONTO,2020,125.488,30,0,1.25,1.25,1,pricing in pd sterling converted,1,1
1540,duct_damper_motor,"round duct damper, motor operated diameter in inches",6,,rs-means,Unit,171866,unit,,,,,,,,,,,,
1541,duct_damper_motor,"round duct damper, motor operated diameter in inches",7,,rs-means,Unit,171867,unit,,,,,,,,,,,,
1542,duct_damper_motor,"round duct damper, motor operated diameter in inches",8,,rs-means,Unit,171868,unit,,,,,,,,,,,,
1543,duct_damper_motor,"round duct damper, motor operated diameter in inches",10,,rs-means,Unit,171869,unit,,,,,,,,,,,,
1544,duct_damper_motor,"round duct damper, motor operated diameter in inches",12,,rs-means,Unit,171870,unit,,,,,,,,,,,,
1545,duct_damper_motor,"round duct damper, motor operated diameter in inches",14,,rs-means,Unit,171871,unit,,,,,,,,,,,,
1546,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",6,,rs-means,Unit,170562,unit,,,,,,,,,,,,
1547,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",7,,rs-means,Unit,171872,unit,,,,,,,,,,,,
1548,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",8,,rs-means,Unit,170563,unit,,,,,,,,,,,,
1549,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",9,,rs-means,Unit,171873,unit,,,,,,,,,,,,
1550,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",10,,rs-means,Unit,171874,unit,,,,,,,,,,,,
1551,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",12,,rs-means,Unit,171875,unit,,,,,,,,,,,,
1552,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",14,,rs-means,Unit,171876,unit,,,,,,,,,,,,
1553,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",16,,rs-means,Unit,171877,unit,,,,,,,,,,,,
1554,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 100 ton",351.7,,rs-means,Unit,170990,each,,,,,,,,,,,1.35,1
1555,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 148 ton",520.516,,rs-means,Unit,170991,each,,,,,,,,,,,1.35,1
1556,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 200 ton",703.4,,rs-means,Unit,170992,each,,,,,,,,,,,1.3,1
1557,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 250 ton",879.25,,rs-means,Unit,170993,each,,,,,,,,,,,1.3,1
1558,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 354 ton",1245.018,,rs-means,Unit,170994,each,,,,,,,,,,,1.3,1
1559,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 420 ton",1477.1399999999999,,rs-means,Unit,170995,each,,,,,,,,,,,1.3,1
1560,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 665 ton",2338.805,,rs-means,Unit,170996,each,,,,,,,,,,,1.3,1
1561,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 750 ton",2637.75,,rs-means,Unit,170997,each,,,,,,,,,,,1.3,1
1562,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 850 ton",2989.45,,rs-means,Unit,170998,each,,,,,,,,,,,1.3,1
1563,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 955 ton",3358.735,,rs-means,Unit,170999,each,,,,,,,,,,,1.3,1
1564,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1125 ton",3956.625,,rs-means,Unit,171000,each,,,,,,,,,,,1.3,1
1565,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1250 ton",4396.25,,rs-means,Unit,171001,each,,,,,,,,,,,1.3,1
1566,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1465 ton",5152.405,,rs-means,Unit,171002,each,,,,,,,,,,,1.3,1
1567,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1660 ton",5838.22,,rs-means,Unit,171003,each,,,,,,,,,,,1.3,1
1568,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 200 ton, includes standard controls, excludes water tower",703.4,,rs-means,Unit,171004,each,,,,,,,,,,,1.27,1
1569,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 300 ton, includes standard controls, excludes water tower",1055.1,,rs-means,Unit,171005,each,,,,,,,,,,,1.27,1
1570,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 400 ton, includes standard controls, excludes water tower",1406.8,,rs-means,Unit,171006,each,,,,,,,,,,,1.27,1
1571,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 500 ton, includes standard controls, excludes water tower",1758.5,,rs-means,Unit,171007,each,,,,,,,,,,,1.27,1
1572,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 600 ton, includes standard controls, excludes water tower",2110.2,,rs-means,Unit,171008,each,,,,,,,,,,,1.2,1
1573,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 700 ton, includes standard controls, excludes water tower",2461.9,,rs-means,Unit,171009,each,,,,,,,,,,,1.2,1
1574,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 800 ton, includes standard controls, excludes water tower",2813.6,,rs-means,Unit,171010,each,,,,,,,,,,,1.2,1
1575,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 900 ton, includes standard controls, excludes water tower",3165.2999999999997,,rs-means,Unit,171011,each,,,,,,,,,,,1.2,1
1576,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1000 ton, includes standard controls, excludes water tower",3517,,rs-means,Unit,171012,each,,,,,,,,,,,1.2,1
1577,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1200 ton, includes standard controls, excludes water tower",4220.4,,rs-means,Unit,171013,each,,,,,,,,,,,1.2,1
1578,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1500 ton, includes standard controls, excludes water tower",5275.5,,rs-means,Unit,171014,each,,,,,,,,,,,1.2,1
1579,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 1700 ton, includes standard controls, excludes water tower",5978.9,,rs-means,Unit,171015,each,,,,,,,,,,,1.2,1
1580,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 2000 ton, includes standard controls, excludes water tower",7034,,rs-means,Unit,171016,each,,,,,,,,,,,1.2,1
1581,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 2500 ton, includes standard controls, excludes water tower",8792.5,,rs-means,Unit,171017,each,,,,,,,,,,,1.2,1
1582,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 15 ton cooling, includes standard controls, excludes water tower",52.754999999999995,,rs-means,Unit,171018,each,,,,,,,,,,,1.35,1
1583,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 25 ton cooling, includes standard controls, excludes water tower",87.925,,rs-means,Unit,171019,each,,,,,,,,,,,1.35,1
1584,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 30 ton cooling, includes standard controls, excludes water tower",105.50999999999999,,rs-means,Unit,171020,each,,,,,,,,,,,1.35,1
1585,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 35 ton cooling, includes standard controls, excludes water tower",123.095,,rs-means,Unit,171021,each,,,,,,,,,,,1.35,1
1586,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 40 ton cooling, includes standard controls, excludes water tower",140.68,,rs-means,Unit,171022,each,,,,,,,,,,,1.35,1
1587,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 50 ton cooling, includes standard controls, excludes water tower",175.85,,rs-means,Unit,171023,each,,,,,,,,,,,1.35,1
1588,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 60 ton cooling, includes standard controls, excludes water tower",211.01999999999998,,rs-means,Unit,171024,each,,,,,,,,,,,1.35,1
1589,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 75 ton cooling, includes standard controls, excludes water tower",263.775,,rs-means,Unit,171025,each,,,,,,,,,,,1.35,1
1590,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 100 ton cooling, includes standard controls, excludes water tower",351.7,,rs-means,Unit,171026,each,,,,,,,,,,,1.35,1
1591,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 115 ton cooling, includes standard controls, excludes water tower",404.455,,rs-means,Unit,171027,each,,,,,,,,,,,1.35,1
1592,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 125 ton cooling, includes standard controls, excludes water tower",439.625,,rs-means,Unit,171028,each,,,,,,,,,,,1.35,1
1593,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 145 ton cooling, includes standard controls, excludes water tower",509.965,,rs-means,Unit,171029,each,,,,,,,,,,,1.35,1
1594,ChillerElectricEIR_VSDReciprocatingWaterChiller,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 155 ton cooling, includes standard controls, excludes water tower",545.135,,rs-means,Unit,171030,each,,,,,,,,,,,1.3,1
1595,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 15 ton cooling, includes standard controls, excludes remote air cooled condensers",52.754999999999995,,rs-means,Unit,171031,each,,,,,,,,,,,1.35,1
1596,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 25 ton cooling, includes standard controls, excludes remote air cooled condensers",87.925,,rs-means,Unit,171032,each,,,,,,,,,,,1.35,1
1597,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 40 ton cooling, includes standard controls, excludes remote air cooled condensers",140.68,,rs-means,Unit,171033,each,,,,,,,,,,,1.35,1
1598,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 50 ton cooling, includes standard controls, excludes remote air cooled condensers",175.85,,rs-means,Unit,171034,each,,,,,,,,,,,1.35,1
1599,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 60 ton cooling, includes standard controls, excludes remote air cooled condensers",211.01999999999998,,rs-means,Unit,171035,each,,,,,,,,,,,1.35,1
1600,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 75 ton cooling, includes standard controls, excludes remote air cooled condensers",263.775,,rs-means,Unit,171036,each,,,,,,,,,,,1.35,1
1601,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 105 ton cooling, includes standard controls, excludes remote air cooled condensers",369.28499999999997,,rs-means,Unit,171037,each,,,,,,,,,,,1.35,1
1602,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 115 ton cooling, includes standard controls, excludes remote air cooled condensers",404.455,,rs-means,Unit,171038,each,,,,,,,,,,,1.35,1
1603,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 125 ton cooling, includes standard controls, excludes remote air cooled condensers",439.625,,rs-means,Unit,171039,each,,,,,,,,,,,1.35,1
1604,ChillerElectricEIR_VSDReciprocatingAirChiller,"Water chiller, reciprocating, packaged, air cooled, 145 ton cooling, includes standard controls, excludes remote air cooled condensers",509.965,,rs-means,Unit,171040,each,,,,,,,,,,,1.35,1
1605,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 15 Ton, includes standard controls",52.754999999999995,,rs-means,Unit,171041,each,,,,,,,,,,,1.35,1
1606,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 20 ton cooling, includes standard controls",70.34,,rs-means,Unit,171042,each,,,,,,,,,,,1.35,1
1607,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 25 ton cooling, includes standard controls",87.925,,rs-means,Unit,171043,each,,,,,,,,,,,1.35,1
1608,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 30 ton cooling, includes standard controls",105.50999999999999,,rs-means,Unit,171044,each,,,,,,,,,,,1.35,1
1609,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 40 ton cooling, includes standard controls",140.68,,rs-means,Unit,171045,each,,,,,,,,,,,1.35,1
1610,ChillerElectricEIR_VSDScrollAirChiller,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 50 ton cooling, includes standard controls",175.85,,rs-means,Unit,171046,each,,,,,,,,,,,1.35,1
1611,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 2 ton cooling, includes standard controls, excludes water tower",7.034,,rs-means,Unit,171047,each,,,,,,,,,,,1.35,1
1612,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 5 ton cooling, includes standard controls, excludes water tower",17.585,,rs-means,Unit,171048,each,,,,,,,,,,,1.35,1
1613,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 10 ton cooling, includes standard controls, excludes water tower",35.17,,rs-means,Unit,171049,each,,,,,,,,,,,1.35,1
1614,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 15 ton cooling, includes standard controls, excludes water tower",52.754999999999995,,rs-means,Unit,171050,each,,,,,,,,,,,1.35,1
1615,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 20 ton cooling, includes standard controls, excludes water tower",70.34,,rs-means,Unit,171051,each,,,,,,,,,,,1.35,1
1616,ChillerElectricEIR_VSDScrollWaterChiller,"Water chiller, scroll, single compressor, hermetic, water cooled, 30 ton cooling, includes standard controls, excludes water tower",105.50999999999999,,rs-means,Unit,171052,each,,,,,,,,,,,1.35,1
