template,building_type,space_type,min_stories,max_stories,w_per_m2,Fixture_type_less_than_7.88ft_ht,Fixture_type_7.88_to_15.75ft_ht,Fixture_type_greater_than_>15.75ft_ht,Lux,Type
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-B,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-C,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-D,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-E,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-F,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-G,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-H,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. >= 2.4m-sch-I,1,1,4.4,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-A,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-B,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-C,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-D,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-E,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-F,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-G,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-H,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - corr. < 2.4m-sch-I,1,1,5.5,1,6,17,,CFL
BTAPPRE1980,Space Function,Mfg - detailed,1,1,13.9,2,7,18,,CFL
BTAPPRE1980,Space Function,Mfg - equipment,1,1,13.4,2,7,18,,CFL
BTAPPRE1980,Space Function,Mfg - bay H > 15m,1,1,11.3,2,7,14,,CFL
BTAPPRE1980,Space Function,Mfg - 7.5 <= bay H <= 15m,1,1,13.2,2,7,14,,CFL
BTAPPRE1980,Space Function,Mfg - bay H < 7.5m,1,1,12.8,2,7,18,,CFL
BTAPPRE1980,Space Function,Museum - exhibition,1,1,11.3,2,7,18,,CFL
BTAPPRE1980,Space Function,Museum - restoration,1,1,11.0,2,7,18,,CFL
BTAPPRE1980,Space Function,Parking garage space,1,1,2.0,1,6,9,,CFL
BTAPPRE1980,Space Function,Post office sorting,1,1,10.1,2,7,17,,CFL
BTAPPRE1980,Space Function,Religious - audience seating,1,1,18.2,3,8,18,,CFL
BTAPPRE1980,Space Function,Religious - fellowship hall,1,1,6.9,1,6,17,,CFL
BTAPPRE1980,Space Function,Religious - pulpit/choir,1,1,18.2,3,8,18,,CFL
BTAPPRE1980,Space Function,Retail - dressing/fitting,1,1,9.4,1,7,17,,CFL
BTAPPRE1980,Space Function,Retail - mall concourse,1,1,11.8,2,7,18,,CFL
BTAPPRE1980,Space Function,Retail - sales,1,1,18.1,2,8,18,,CFL
BTAPPRE1980,Space Function,Sports arena - audience seating,1,1,4.6,1,6,17,,CFL
BTAPPRE1980,Space Function,Sports arena - court c4,1,1,7.8,1,7,17,,CFL
BTAPPRE1980,Space Function,Sports arena - court c3,1,1,12.9,2,7,14,,CFL
BTAPPRE1980,Space Function,Sports arena - court c2,1,1,20.7,3,7,14,,CFL
BTAPPRE1980,Space Function,Sports arena - court c1,1,1,32.4,4,8,15,,CFL
BTAPPRE1980,Space Function,Sports arena - ring,1,1,28.2,4,8,15,,CFL
BTAPPRE1980,Space Function,Transp. baggage,1,1,10.8,2,7,17,,CFL
BTAPPRE1980,Space Function,Transp. concourse,1,1,9.7,1,7,17,,CFL
BTAPPRE1980,Space Function,Transp. - seating area,1,1,5.8,1,7,9,,CFL
BTAPPRE1980,Space Function,Transp. counter,1,1,11.6,2,7,18,,CFL
BTAPPRE1980,Space Function,Warehouse - fine,1,1,10.2,2,7,17,,CFL
BTAPPRE1980,Space Function,Warehouse - med/blk,1,1,6.3,1,7,17,,CFL
BTAPPRE1980,Space Function,Warehouse - med/blk2,1,1,10.2,2,7,17,,CFL
BTAPPRE1980,Space Function,- undefined -,1,1,0.0,Nil,Nil,Nil,,CFL
BTAPPRE1980,Space Function,Food preparation - vented,1,1,10.7,2,7,9,,CFL
BTAPPRE1980,Space Function,Hospital - medical supply - occsens,1,1,12.33,2,7,18,,CFL
BTAPPRE1980,Space Function,Storage area - occsens,1,1,6.12,1,7,17,,CFL
BTAPPRE1980,Space Function,Storage area - refrigerated,1,1,6.12,1,7,17,,CFL
BTAPPRE1980,Space Function,Storage area - refrigerated - occsens,1,1,6.12,1,7,17,,CFL
BTAPPRE1980,Space Function,Warehouse - fine - refrigerated,1,1,10.2,2,7,17,,CFL
BTAPPRE1980,Space Function,Warehouse - med/blk - refrigerated,1,1,6.3,1,7,17,,CFL
BTAPPRE1980,Space Function,Warehouse - med/blk2 - refrigerated,1,1,6.3,2,7,17,,CFL
BTAPPRE1980,Space Function,Office - enclosed,3,999,11.9,1,7,17,,CFL
BTAPPRE1980,Space Function,Office - enclosed - occsens,3,999,10.71,1,7,17,,CFL
BTAPPRE1980,Space Function,Office - open plan,3,999,11.0,1,7,17,,CFL
BTAPPRE1980,Space Function,Office - enclosed,1,2,11.9,1,7,17,,CFL
BTAPPRE1980,Space Function,Office - enclosed - occsens,1,2,10.71,1,7,17,,CFL
BTAPPRE1980,Space Function,Office - open plan,1,2,11.0,1,7,17,,CFL
BTAP1980TO2010,Automotive Facility,WholeBuilding,1,999,8.8,1,7,9,,CFL
BTAP1980TO2010,Convention centre,WholeBuilding,1,999,11.6,2,7,10,,CFL
BTAP1980TO2010,Courthouse,WholeBuilding,1,999,11.3,2,9,10,,CFL
BTAP1980TO2010,Dining - bar/lounge,WholeBuilding,1,999,10.7,2,7,17,,CFL
BTAP1980TO2010,Dining - cafeteria,WholeBuilding,1,999,9.7,2,7,17,,CFL
BTAP1980TO2010,Dining - family,WholeBuilding,1,999,9.6,2,7,17,,CFL
BTAP1980TO2010,Dormitory,WholeBuilding,1,4,6.6,1,7,17,,CFL
BTAP1980TO2010,Dormitory,WholeBuilding,5,999,6.6,1,6,9,,CFL
BTAP1980TO2010,Exercise Centre,WholeBuilding,1,999,9.5,2,9,9,,CFL
BTAP1980TO2010,Fire Station,WholeBuilding,1,999,7.6,1,9,9,,CFL
BTAP1980TO2010,Gymnasium,WholeBuilding,1,999,10.8,2,9,9,,CFL
BTAP1980TO2010,Health-care clinic,WholeBuilding,1,2,9.4,1,7,9,,CFL
BTAP1980TO2010,Health-care clinic,WholeBuilding,3,999,9.4,1,7,9,,CFL
BTAP1980TO2010,Hospital,WholeBuilding,1,999,13.0,2,7,10,,CFL
BTAP1980TO2010,Hotel,WholeBuilding,1,4,10.8,2,7,9,,CFL
BTAP1980TO2010,Hotel,WholeBuilding,5,999,10.8,2,7,9,,CFL
BTAP1980TO2010,Library,WholeBuilding,1,2,12.7,2,7,18,,CFL
BTAP1980TO2010,Library,WholeBuilding,3,999,12.7,2,7,18,,CFL
BTAP1980TO2010,Manufacturing Facility,WholeBuilding,1,999,11.9,2,9,14,,CFL
BTAP1980TO2010,Motel,WholeBuilding,1,4,9.5,2,7,9,,CFL
BTAP1980TO2010,Motel,WholeBuilding,5,999,9.5,2,7,9,,CFL
BTAP1980TO2010,Motion Picture Theatre,WholeBuilding,1,999,8.9,2,7,17,,CFL
BTAP1980TO2010,Multi-unit residential,WholeBuilding,1,4,6.5,1,6,9,,CFL
BTAP1980TO2010,Multi-unit residential,WholeBuilding,5,999,6.5,1,6,9,,CFL
BTAP1980TO2010,Museum,WholeBuilding,1,2,11.4,2,17,17,,CFL
BTAP1980TO2010,Museum,WholeBuilding,3,999,11.4,2,17,17,,CFL
BTAP1980TO2010,Office,WholeBuilding,1,2,9.7,2,7,9,,CFL
BTAP1980TO2010,Office,WholeBuilding,3,999,9.7,2,7,9,,CFL
BTAP1980TO2010,Parking Garage,WholeBuilding,1,999,2.7,1,9,9,,CFL
BTAP1980TO2010,Penitentiary,WholeBuilding,1,999,10.4,2,7,9,,CFL
BTAP1980TO2010,Performing arts theatre,WholeBuilding,1,999,15.0,3,7,17,,CFL
BTAP1980TO2010,Police Station,WholeBuilding,1,999,10.3,2,9,9,,CFL
BTAP1980TO2010,Post Office,WholeBuilding,1,2,9.4,1,7,9,,CFL
BTAP1980TO2010,Post Office,WholeBuilding,3,999,9.4,1,7,9,,CFL
BTAP1980TO2010,Religious,WholeBuilding,1,999,11.3,2,7,18,,CFL
BTAP1980TO2010,Retail,WholeBuilding,1,2,15.1,3,7,18,,CFL
BTAP1980TO2010,Retail,WholeBuilding,3,999,15.1,3,7,18,,CFL
BTAP1980TO2010,School/University,WholeBuilding,1,4,10.7,2,7,17,,CFL
BTAP1980TO2010,School/University,WholeBuilding,5,999,10.7,2,7,17,,CFL
BTAP1980TO2010,Sports Arena,WholeBuilding,1,999,8.4,1,7,9,,CFL
BTAP1980TO2010,Town Hall,WholeBuilding,1,4,9.9,2,7,17,,CFL
BTAP1980TO2010,Town Hall,WholeBuilding,5,999,9.9,2,7,17,,CFL
BTAP1980TO2010,Transportation,WholeBuilding,1,4,8.3,1,9,9,,CFL
BTAP1980TO2010,Transportation,WholeBuilding,5,999,8.3,1,9,9,,CFL
BTAP1980TO2010,Warehouse,WholeBuilding,1,999,7.1,1,9,9,,CFL
BTAP1980TO2010,Workshop,WholeBuilding,1,999,12.9,2,7,9,,CFL
BTAP1980TO2010,Warehouse - refrigerated,WholeBuilding,1,999,7.1,1,9,9,,CFL
BTAP1980TO2010,Space Function,Atrium - H < 13m,1,999,1.3,4,7,17,,CFL
BTAP1980TO2010,Space Function,Atrium - H > 13m,1,999,9.8,4,17,13,,CFL
BTAP1980TO2010,Space Function,Audience - auditorium,1,1,8.5,1,7,9,,CFL
BTAP1980TO2010,Space Function,Audience - auditorium,2,999,8.5,1,7,9,,CFL
BTAP1980TO2010,Space Function,Audience - performance arts,1,999,26.2,4,7,19,,CFL
BTAP1980TO2010,Space Function,Audience - motion picture,1,999,12.3,2,7,18,,CFL
BTAP1980TO2010,Space Function,Classroom/Lecture/Training,1,1,13.3,2,7,18,,CFL
BTAP1980TO2010,Space Function,Classroom/Lecture/Training,2,999,13.3,2,7,18,,CFL
BTAP1980TO2010,Space Function,Conf./meet./multi-purpose,1,1,13.2,2,7,18,,CFL
BTAP1980TO2010,Space Function,Conf./meet./multi-purpose,2,999,13.2,2,7,18,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-A,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-B,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-C,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-D,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-E,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-F,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-G,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-H,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. >= 2.4m wide-sch-I,1,999,7.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-A,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-B,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-C,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-D,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-E,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-F,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-G,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-H,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Corr. < 2.4m wide-sch-I,1,999,8.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Dining - other,1,1,7.0,1,7,9,,CFL
BTAP1980TO2010,Space Function,Dining - bar lounge/leisure,1,1,14.1,2,7,18,,CFL
BTAP1980TO2010,Space Function,Dining - family space,1,1,9.6,2,7,9,,CFL
BTAP1980TO2010,Space Function,Dress./fitt. - performance arts,1,1,4.3,1,7,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-A,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-B,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-C,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-D,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-E,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-F,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-G,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-H,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Electrical/Mechanical-sch-I,1,1,13.4,2,9,9,,CFL
BTAP1980TO2010,Space Function,Food preparation,1,1,10.7,2,7,9,,CFL
BTAP1980TO2010,Space Function,Lab - classrooms,1,1,17.2,3,7,17,,CFL
BTAP1980TO2010,Space Function,Lab - research,1,1,23.6,3,7,19,,CFL
BTAP1980TO2010,Space Function,Lobby - other,1,999,10.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Lobby - elevator,1,999,6.9,1,7,17,,CFL
BTAP1980TO2010,Space Function,Lobby - performance arts,1,999,21.5,3,7,18,,CFL
BTAP1980TO2010,Space Function,Lobby - motion picture,1,999,5.6,1,7,9,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-A,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-B,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-C,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-D,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-E,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-F,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-G,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-H,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Locker room-sch-I,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Lounge/recreation,1,1,9.4,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-A,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-B,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-C,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-D,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-E,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-F,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-G,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-H,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Washroom-sch-I,1,1,10.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Sales Area,1,1,18.1,3,7,18,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-A,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-B,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-C,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-D,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-E,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-F,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-G,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-H,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Stairway-sch-I,1,1,7.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Storage area,1,1,6.8,1,7,17,,CFL
BTAP1980TO2010,Space Function,Workshop space,1,1,17.1,2,9,18,,CFL
BTAP1980TO2010,Space Function,Automotive - repair,1,1,7.2,1,9,9,,CFL
BTAP1980TO2010,Space Function,Bank - banking and offices,1,1,14.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Convention centre - audience,1,1,8.8,1,7,17,,CFL
BTAP1980TO2010,Space Function,Convention centre - exhibit,1,1,17.2,3,7,18,,CFL
BTAP1980TO2010,Space Function,Courthouse - courtroom,1,1,18.5,3,7,18,,CFL
BTAP1980TO2010,Space Function,Courthouse - cell,1,1,14.8,2,7,18,,CFL
BTAP1980TO2010,Space Function,Courthouse - chambers,1,1,12.6,2,7,18,,CFL
BTAP1980TO2010,Space Function,Penitentiary - audience,1,1,4.6,1,6,9,,CFL
BTAP1980TO2010,Space Function,Penitentiary - classroom,1,1,14.4,2,7,18,,CFL
BTAP1980TO2010,Space Function,Penitentiary - dining,1,1,11.5,2,7,18,,CFL
BTAP1980TO2010,Space Function,Dormitory - living quarters,1,1,4.1,1,6,9,,CFL
BTAP1980TO2010,Space Function,Dwelling Unit(s),1,4,5.0,1,6,9,,CFL
BTAP1980TO2010,Space Function,Dwelling Unit(s),5,999,5.0,1,6,9,,CFL
BTAP1980TO2010,Space Function,Fire station - engine room,1,1,6.0,1,7,17,,CFL
BTAP1980TO2010,Space Function,Fire station - quarters,1,1,3.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Gym - fitness,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Gym - audience,1,1,4.6,1,6,17,,CFL
BTAP1980TO2010,Space Function,Gym - play,1,1,12.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-A,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-B,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-C,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-D,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-E,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-F,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-G,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-H,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. >= 2.4m-sch-I,1,1,9.6,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-A,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-B,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-C,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-D,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-E,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-F,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-G,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-H,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital corr. < 2.4m-sch-I,1,1,11.7,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - emergency,1,1,24.3,3,8,19,,CFL
BTAP1980TO2010,Space Function,Hospital - exam,1,1,17.9,3,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital - laundry/washing,1,1,8.0,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - lounge/recreation,1,1,11.5,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital - medical supply,1,1,13.7,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital - nursery,1,1,9.5,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - nurses station,1,1,9.4,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - operating room,1,1,20.3,3,8,19,,CFL
BTAP1980TO2010,Space Function,Hospital - patient room,1,1,6.7,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - pharmacy,1,1,12.3,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital - physical therapy,1,1,9.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Hospital - radiology/imaging,1,1,14.2,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hospital - recovery,1,1,12.4,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - dining,1,1,8.8,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - rooms,1,1,11.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - rooms,2,4,11.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - rooms,5,999,11.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - lobby,1,1,11.4,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hotel/Motel - lobby,2,999,11.4,2,7,18,,CFL
BTAP1980TO2010,Space Function,Hway lodging - dining,1,999,9.5,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hway lodging - rooms,1,1,8.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hway lodging - rooms,2,4,8.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Hway lodging - rooms,5,999,8.1,1,7,17,,CFL
BTAP1980TO2010,Space Function,Library - reading,1,1,10.0,2,7,17,,CFL
BTAP1980TO2010,Space Function,Library - reading,2,999,10.0,2,7,17,,CFL
BTAP1980TO2010,Space Function,Library - stacks,1,1,22.9,3,8,19,,CFL
BTAP1980TO2010,Space Function,Library - stacks,2,999,22.9,3,8,19,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-A,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-B,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-C,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-D,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-E,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-F,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-G,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-H,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. >= 2.4m-sch-I,1,1,4.4,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-A,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-B,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-C,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-D,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-E,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-F,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-G,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-H,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - corr. < 2.4m-sch-I,1,1,5.5,1,6,17,,CFL
BTAP1980TO2010,Space Function,Mfg - detailed,1,1,13.9,2,7,18,,CFL
BTAP1980TO2010,Space Function,Mfg - equipment,1,1,13.4,2,7,18,,CFL
BTAP1980TO2010,Space Function,Mfg - bay H > 15m,1,1,11.3,2,7,14,,CFL
BTAP1980TO2010,Space Function,Mfg - 7.5 <= bay H <= 15m,1,1,13.2,2,7,14,,CFL
BTAP1980TO2010,Space Function,Mfg - bay H < 7.5m,1,1,12.8,2,7,18,,CFL
BTAP1980TO2010,Space Function,Museum - exhibition,1,1,11.3,2,7,18,,CFL
BTAP1980TO2010,Space Function,Museum - restoration,1,1,11.0,2,7,18,,CFL
BTAP1980TO2010,Space Function,Parking garage space,1,1,2.0,1,6,9,,CFL
BTAP1980TO2010,Space Function,Post office sorting,1,1,10.1,2,7,17,,CFL
BTAP1980TO2010,Space Function,Religious - audience seating,1,1,18.2,3,8,18,,CFL
BTAP1980TO2010,Space Function,Religious - fellowship hall,1,1,6.9,1,6,17,,CFL
BTAP1980TO2010,Space Function,Religious - pulpit/choir,1,1,18.2,3,8,18,,CFL
BTAP1980TO2010,Space Function,Retail - dressing/fitting,1,1,9.4,1,7,17,,CFL
BTAP1980TO2010,Space Function,Retail - mall concourse,1,1,11.8,2,7,18,,CFL
BTAP1980TO2010,Space Function,Retail - sales,1,1,18.1,2,8,18,,CFL
BTAP1980TO2010,Space Function,Sports arena - audience seating,1,1,4.6,1,6,17,,CFL
BTAP1980TO2010,Space Function,Sports arena - court c4,1,1,7.8,1,7,17,,CFL
BTAP1980TO2010,Space Function,Sports arena - court c3,1,1,12.9,2,7,14,,CFL
BTAP1980TO2010,Space Function,Sports arena - court c2,1,1,20.7,3,7,14,,CFL
BTAP1980TO2010,Space Function,Sports arena - court c1,1,1,32.4,4,8,15,,CFL
BTAP1980TO2010,Space Function,Sports arena - ring,1,1,28.2,4,8,15,,CFL
BTAP1980TO2010,Space Function,Transp. baggage,1,1,10.8,2,7,17,,CFL
BTAP1980TO2010,Space Function,Transp. concourse,1,1,9.7,1,7,17,,CFL
BTAP1980TO2010,Space Function,Transp. - seating area,1,1,5.8,1,7,9,,CFL
BTAP1980TO2010,Space Function,Transp. counter,1,1,11.6,2,7,18,,CFL
BTAP1980TO2010,Space Function,Warehouse - fine,1,1,10.2,2,7,17,,CFL
BTAP1980TO2010,Space Function,Warehouse - med/blk,1,1,6.3,1,7,17,,CFL
